# BEAST v1.8.3
# Generated Thu Mar 09 09:46:24 PST 2017 [seed=1489081582878]
# -beagle_scaling dynamic -threads 1 -beagle_SSE -beagle_instances 1 -beagle_GPU -beagle_cuda infile.xml
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Calathea)	tmrca(Goeppertia)	tmrca(Straminea1e2)	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
12680000	-14869.306895790076	-470.4606114574496	-14398.846284332627	42.62815409956369	41.06731602046029	37.07645535290233	34.78191904568089	0.15638089381062645	4.272046700701382	0.16373732275038724	0.25305865070203737	0.23013582486406553	0.35306820168351005	0.8247313705045725	0.002931054542069759	0.48391627943189264	0.003119344300422401	0.519954964815976	0.017965252609139167	-12633.975551176767	-1764.8707331558608	-462.6238075948099
12700000	-14889.519383823512	-488.4470661347494	-14401.072317688762	45.47567800645348	42.346938662037985	39.87727209462581	38.27052581609972	0.11712037592571911	4.541839742930961	0.16373732275038724	0.2656431591109552	0.24139459043503958	0.32922492770361816	0.8228026163679998	0.0026356136184286223	0.5597245021632788	0.0027216724778072	0.6010221898687793	0.03989674456538946	-12636.201584532902	-1764.8707331558608	-480.4829924461024
12720000	-14871.873584274868	-477.34162535333166	-14394.531958921536	45.10970558783933	42.135785750235804	38.32678850022615	35.508101843663795	0.14658465998538459	4.214290181897522	0.17426859259156127	0.25924754747222956	0.2381021710577171	0.3283816888784923	0.7881699740264396	0.0030678431320591676	0.5414524789271469	0.002993783096997337	0.5811570600209901	0.08316133383484224	-12629.661225765676	-1764.8707331558608	-469.67486968762734
12740000	-14881.249437951947	-486.08578849683397	-14395.163649455113	47.44954038875488	46.65875183056567	37.91065740904706	36.0955582841608	0.10630619149621214	4.344226549433951	0.16868640769976745	0.2648297323640234	0.2381021710577171	0.3283816888784923	0.7981245230556134	0.0027306827720852585	0.5517593778809101	0.002814835579673303	0.6072532937850977	0.013400330542467734	-12630.292916299253	-1764.8707331558608	-477.8998827925239
12760000	-14887.891056479233	-484.9652683917058	-14402.925788087527	47.532401091755276	46.22735277464223	39.562307295136236	38.94409028138761	0.11823931492917765	4.125737736559666	0.1687478221680133	0.2651175451500586	0.22907873322910074	0.3370558994528276	0.8025696412305829	0.0028549740289384126	0.45269176161383234	0.002861210638286173	0.4707457166936152	0.15923222255510747	-12638.055054931667	-1764.8707331558608	-476.46773663175935
12780000	-14872.242457545703	-478.3587974144221	-14393.88366013128	45.62068944789326	43.934415604787894	38.862198908761464	32.69232658377558	0.14348506593567167	4.16409520298169	0.17571430408451857	0.26159299406756814	0.223132275628388	0.3395604262195256	0.7785965709501396	0.003034069888318369	0.5527221697918985	0.003000824196548132	0.5774546400963791	0.02622715409642777	-12629.01292697542	-1764.8707331558608	-470.43755831175145
12800000	-14870.007929732365	-481.7143774380563	-14388.293552294308	47.409946806834164	43.524372809269856	37.72643956711522	37.40002643365873	0.131439464506521	4.138792732299828	0.16875665393013087	0.257069043223158	0.2233990659850773	0.35077523686163414	0.8731072977016495	0.002891145570188856	0.5913890284290199	0.0029777557584216895	0.6411108873149017	0.031703424943994474	-12623.422819138448	-1764.8707331558608	-473.6185384679347
12820000	-14899.89207677034	-506.48071582371466	-14393.411360946626	48.954698343523866	48.23491050373753	39.403526806237245	34.915448572424374	0.10075269419276918	3.8670938849691274	0.17753052748678533	0.2664734270097574	0.22838097600047993	0.3276150695029776	0.8238917223418956	0.002605517448151741	0.6408969325829594	0.0024936304567755446	0.7215927659799254	-0.008282229898020311	-12628.540627790766	-1764.8707331558608	-497.56700183943724
12840000	-14884.681195705096	-493.37459903783406	-14391.306596667262	44.63543962061098	42.36716626885814	37.96078468235877	37.760900880194995	0.12390411826881587	3.5233840909265073	0.17913030428029722	0.24797120740707135	0.23020990396726163	0.34268858434537003	0.8202246176075471	0.0027940263039787708	0.5135683568227847	0.0026497849323373814	0.5395931654784256	0.17467230001428063	-12626.435863511402	-1764.8707331558608	-485.91882930394405
12860000	-14868.907849956848	-473.54954511012545	-14395.358304846723	45.19228361032476	37.25254940337086	39.403740729985145	35.11553392218204	0.1431168872223189	4.070623266684192	0.1797539368052785	0.24153698643759136	0.23602049241176032	0.34268858434537003	0.7745330649277314	0.0029864395774271105	0.515348376100251	0.0030817266082681944	0.5434646568376892	-0.09225465744469646	-12630.487571690863	-1764.8707331558608	-465.29302278951224
12880000	-14894.024009240897	-485.8944972477044	-14408.129511993193	44.72942108136032	43.105403932889445	36.6515458411442	33.88439725929933	0.10249605138374364	3.939414804876264	0.17750625486053595	0.27185545575343273	0.223826609243926	0.32681168014210554	0.7958798727632884	0.0026210068203194677	0.5203025110967118	0.002847944649978381	0.545214267183613	0.0064467500735673556	-12643.258778837331	-1764.8707331558608	-478.6522195619227
12900000	-14849.201493616263	-480.3372436464267	-14368.864249969836	40.963293152041864	38.69695399798937	36.49241625020982	35.163433007776895	0.12705759436489178	3.893975465100035	0.17333605783038183	0.24725493899019996	0.223826609243926	0.35558239393549246	0.9817831931662019	0.0029235154831395937	0.5940371650219581	0.002962121538404011	0.6100672684265286	-0.0413863951362142	-12603.993516813975	-1764.8707331558608	-471.7466655293876
12920000	-14878.76047757638	-492.1856975275582	-14386.57478004882	47.62336961359382	45.5420947730733	34.12512869281821	33.37439356220463	0.11546514621646715	4.4525849346630695	0.16882975766844047	0.2483877357924566	0.2399393202351693	0.34284318630393384	0.9283020126672831	0.0025669880721976832	0.5147313914923003	0.0025765442966341786	0.5185351005203049	-0.05617055803020339	-12621.704046892959	-1764.8707331558608	-483.51693683290506
12940000	-14880.457412765232	-488.32880312903336	-14392.128609636198	42.7491291187068	42.335871570171875	38.40284465680299	34.19045650428187	0.11341569510811529	3.8808874532909896	0.16215299585768062	0.2538242556891759	0.2143477617463735	0.3696749867067702	0.787771164861801	0.0030041760471923107	0.534008111182612	0.0029749987223283776	0.5971188062545562	0.04464654537666635	-12627.257876480337	-1764.8707331558608	-480.90279018699937
12960000	-14885.347288768602	-485.8186921039534	-14399.528596664648	44.85448321249454	42.962506168206005	34.69942171823922	33.497049304404534	0.14269343841334658	4.038480810291556	0.17740329119281142	0.22871074282066475	0.24699097108151014	0.3468949949050139	0.7820450083273656	0.0026058265955557942	0.5360849481428054	0.0027180782693497886	0.5901530540246338	-0.04227866525412228	-12634.657863508788	-1764.8707331558608	-477.97889563187647
12980000	-14901.47550155723	-492.5504399142983	-14408.92506164293	46.55642044785273	40.643990471626815	38.43997285855357	36.89861714709273	0.12259626536978664	4.655125403656905	0.17513212287888577	0.25720784782940104	0.23784814225230325	0.3298118870394101	0.8407310116713127	0.0025288257265287948	0.5186205491660411	0.0027357305609170923	0.5484082262794624	-0.013587564760234655	-12644.054328487071	-1764.8707331558608	-484.81325052676885
13000000	-14889.24100328021	-479.0064978916341	-14410.234505388577	43.408599794154355	40.85477166450904	33.23964928657726	33.14627920502683	0.12547462424011957	4.185145979061299	0.17189630989101642	0.26082782029999946	0.2378654720402655	0.3294103977687188	0.7458648989985774	0.0027668915252994923	0.5461143930645784	0.0029099347048171745	0.6006857549842876	-0.04825795805223243	-12645.363772232715	-1764.8707331558608	-470.77155166435904
13020000	-14880.119061241054	-498.78786536838817	-14381.331195872666	48.52865162411105	46.09757499635216	42.67207917569921	33.037544889065025	0.1140897586074071	4.185145979061299	0.17189630989101642	0.2604364197504061	0.23911226088395948	0.3285550094746182	0.9461123342590224	0.0026882540738532613	0.5342777600113024	0.002779020493141806	0.5447642829063467	0.04574410639560516	-12616.460462716805	-1764.8707331558608	-489.6052336802396
13040000	-14905.647974895151	-498.5398760790907	-14407.108098816061	48.35759131246119	46.16089337723782	41.683679961385266	37.79947764185716	0.11426011664611474	3.9394851843527534	0.17238559960098135	0.2543405853529572	0.23375604597447647	0.33951776907158515	0.8586322451928323	0.002594675433065221	0.5320653752565875	0.0026517793201238996	0.5951664245418737	-0.08383828349809537	-12642.2373656602	-1764.8707331558608	-489.78272545027033
13060000	-14886.838535714907	-479.30147264605466	-14407.537063068852	43.738550390837496	43.282018030564274	36.503962244526555	36.49676813523322	0.13712031472604788	4.338607564972495	0.18416767839851164	0.2543405853529572	0.23697269059276094	0.3245190456557704	0.884309539301498	0.0030846747971120143	0.6467645178110825	0.003117860202391578	0.7555645211944874	0.0940969570823431	-12642.666329912992	-1764.8707331558608	-471.07598541071076
13080000	-14895.198069058162	-491.7065517994857	-14403.491517258677	44.79309863283317	42.823618409474115	34.10549745518173	33.83390289223038	0.126171676950866	4.065942062432282	0.17764637241167947	0.25812733004876687	0.2408629032990299	0.323363394240524	0.8871905728030927	0.0027311840162141336	0.49455371281110677	0.002911165368890668	0.5569405577888076	0.07766502185183481	-12638.620784102817	-1764.8707331558608	-483.68740774467074
13100000	-14888.610009084852	-502.5441396585847	-14386.065869426267	47.33414273538522	45.78360911209125	35.92391291523005	34.71051951785217	0.1148028570246182	4.3531793339247296	0.17925377803815848	0.2510492879320816	0.22432241423941707	0.3453745197903431	0.8920206599967396	0.0025595122716511477	0.5080464674352415	0.002727741084229661	0.5785780460978032	-0.007651058893104551	-12621.195136270408	-1764.8707331558608	-494.38340174713574
13120000	-14877.62437959934	-484.5113979619484	-14393.11298163739	44.92210767987785	44.90685055483233	31.780311427382756	29.847884373192255	0.13707231480017865	4.279184854986949	0.16494962177618824	0.2583021202200657	0.24323975130503994	0.33350850669870635	0.7646596691927633	0.0027147074531250082	0.44688923931490615	0.0028331448327828953	0.504862809416835	-0.03321234986892563	-12628.242248481529	-1764.8707331558608	-474.92039555512616
13140000	-14880.333560038342	-487.01116266254934	-14393.322397375792	45.20438221835563	42.89975164085787	34.15861673106748	31.288215431978394	0.11169204957908763	4.3284360378316755	0.17721492723371046	0.265528059410507	0.22895211705605562	0.3283048962997272	0.8483931100956896	0.0027347355679916813	0.5127270720791669	0.0028848141397714005	0.5394812057059354	0.054894311177699565	-12628.451664219932	-1764.8707331558608	-478.67544997448584
13160000	-14904.46355868805	-506.3923553996902	-14398.07120328836	45.53523990222011	45.03088235775328	35.01755739792349	32.7590382796404	0.10008524711769073	3.9128449854702256	0.1841703278819161	0.265528059410507	0.22583861932735255	0.32446299338022466	0.8514635611383233	0.0023939359575782166	0.6012922765107063	0.0025997094131197454	0.6212533748974806	-0.06626765244835946	-12633.2004701325	-1764.8707331558608	-498.4117121041389
13180000	-14864.423532712102	-474.34836481170373	-14390.075167900399	43.20146205422323	42.12772271054738	38.85263498454156	36.84986291719621	0.1398658442202241	4.099153454572678	0.17786027729629472	0.2716516308633634	0.23265111536816516	0.31783697647217696	0.9048993159900933	0.003001762844147597	0.5194250333307888	0.0030838350421149795	0.556865097986278	0.1327168876464006	-12625.204434744539	-1764.8707331558608	-466.4042721509754
13200000	-14869.464765323692	-468.59008263651964	-14400.874682687172	43.108494630020346	38.78071828791124	40.14532506531304	36.223053073484174	0.1266989493092764	4.180660759457143	0.17252115933088974	0.2557277870290955	0.23178807289079517	0.3399629807492199	0.7714654921507137	0.0031944118460071895	0.5448692226514648	0.0032035575896734083	0.5745852832917225	0.0244154878463231	-12636.003949531312	-1764.8707331558608	-460.4778896878679
13220000	-14889.663700907258	-485.798463036147	-14403.865237871112	45.75234933220629	40.94466394165737	42.294451999288455	41.247439738774375	0.12732337621791026	4.238179508870687	0.17076460998558976	0.2557277870290955	0.24348565218077156	0.33002195080454344	0.9023570655019612	0.0027739863007596394	0.5752459895648271	0.0029048603682230206	0.5997755764367194	0.10393088953201715	-12638.99450471525	-1764.8707331558608	-476.2361937319595
13240000	-14872.785056738496	-475.7941439290549	-14396.99091280944	44.423754700072344	41.433349686410175	37.75919059631909	34.58434193373273	0.14158211457544387	4.157216708949436	0.1798592704485335	0.2403479333958794	0.2497708453510439	0.33002195080454344	0.8166361758678438	0.002913326999121199	0.5295350375493418	0.0030866706962083905	0.5459915610477564	0.05992003654497155	-12632.12017965358	-1764.8707331558608	-468.1809115408825
13260000	-14895.581118451166	-476.36476262197965	-14419.216355829187	45.52649331222596	44.545970578114414	38.63734523553947	36.64484715340339	0.17433093976795186	4.048207975914478	0.18161508029958748	0.25479941873583806	0.23059072406823924	0.33299477689633544	0.7928876574823963	0.0031925067650030703	0.5305370724761602	0.0033180545329202743	0.580461409508153	-0.06825688867911267	-12654.345622673327	-1764.8707331558608	-468.23808180400937
13280000	-14851.290230400105	-455.5861531416022	-14395.704077258502	40.36444052092323	40.2457807586172	35.70705084483028	34.304229369412504	0.14856509002221943	4.2502505846848395	0.18071928734602954	0.2495798860362773	0.23670604972135795	0.33299477689633544	0.8049072864044927	0.003371362786069057	0.47480204573913914	0.0033029253297362222	0.5410341991988316	-0.02496425820210321	-12630.833344102643	-1764.8707331558608	-447.1785864380363
13300000	-14830.030440187178	-436.8599414404835	-14393.170498746695	41.15993879217904	38.775875186081166	35.27940142011615	33.68091157309563	0.18920587809892941	4.5760884650503355	0.18071928734602954	0.26199910725213216	0.22949631845593926	0.32778528694589937	0.8864771405493707	0.003991019312838909	0.4652124995379512	0.003802108370870513	0.531069254686732	-0.042024969614443144	-12628.299765590833	-1764.8707331558608	-427.53090423235585
13320000	-14853.772336379701	-459.0664834708809	-14394.70585290882	46.368152818522105	46.351731628682955	38.171700972335685	34.917206124998735	0.1407209150201707	4.204042115183282	0.18640791393026934	0.2372680271348764	0.23493151934344475	0.34139253959140986	0.8177152805062817	0.003351245761717554	0.4870682440025554	0.0034721160682058523	0.5618564520329962	-0.0028699283303868102	-12629.835119752961	-1764.8707331558608	-450.7608682072864
13340000	-14867.776229770701	-484.4797394515961	-14383.296490319106	52.807714198146115	52.77414525598895	40.71480214901567	40.17144846080723	0.1271174120640162	3.8841429068604607	0.17536880527447454	0.25249265491399814	0.2325269841915776	0.33961155561995005	0.8062391499547669	0.003158742237018489	0.5722897916233514	0.0030891801653580046	0.5942544648868601	0.0800961614442584	-12618.425757163244	-1764.8707331558608	-471.02665580045965
